📺央视频道,#genre#
湖北卫视,http://123.138.22.30:9901/tsfile/live/0132_1.m3u8$订阅源
湖北卫视,http://vod.hnqczh.cn:808/hls/33/index.m3u8$订阅源
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8$订阅源
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226501/index.m3u8$订阅源
湖北卫视,http://219.159.194.163:8181/tsfile/live/0132_1.m3u8$订阅源
湖北卫视,http://222.218.158.4:8181/tsfile/live/0132_1.m3u8$订阅源
湖北卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265023$订阅源
湖北卫视,http://111.61.236.247:9081/hls/39/index.m3u8$订阅源
黑龙江卫视,http://116.128.242.83:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
黑龙江卫视,https://live.v1.mk/api/bestv.php?id=hljwshd8m/8000000$订阅源
黑龙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226327/index.m3u8$订阅源
黑龙江卫视,http://223.105.252.8/PLTV/3/224/3221228295/index.m3u8$订阅源
黑龙江卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000001925/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=3$订阅源
黑龙江卫视,http://vod.hnqczh.cn:808/hls/43/index.m3u8$订阅源
黑龙江卫视,http://119.163.199.98:9901/tsfile/live/0143_1.m3u8$订阅源
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8$订阅源
黑龙江卫视,http://223.105.252.8/PLTV/3/224/3221227662/index.m3u8$订阅源
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226421/index.m3u8$订阅源
黑龙江卫视,http://218.89.240.144:59901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
安徽卫视,http://116.128.242.83:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
安徽卫视,http://61.145.208.64:9003//hls/36/index.m3u8$订阅源
安徽卫视,http://119.163.199.98:9901/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000009954/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009954&livemode=1&stbId=3$订阅源
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226498/index.m3u8$订阅源
安徽卫视,http://111.61.236.247:9081/hls/27/index.m3u8$订阅源
安徽卫视,http://58.220.219.14:9901/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://223.105.252.8/PLTV/3/224/3221228327/index.m3u8$订阅源
安徽卫视,http://124.231.215.201:9999/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://112.234.23.81:9901/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000514$订阅源
重庆卫视,http://116.128.242.83:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
重庆卫视,http://124.231.215.137:9999/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://42.48.50.232:9002/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://60.255.240.247:8090/live/cqwsH265_4000.m3u8$订阅源
重庆卫视,http://222.218.158.4:8181/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://119.36.148.115:59901/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://59.173.183.242:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000001096/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001096&livemode=1&stbId=3$订阅源
重庆卫视,http://112.102.217.173:9003//hls/55/index.m3u8$订阅源
重庆卫视,http://221.0.78.198:1681/hls/10238/index.m3u8$订阅源
重庆卫视,http://111.61.236.247:9081/hls/41/index.m3u8$订阅源
东方卫视,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
东方卫视,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8$订阅源
东方卫视,http://120.224.178.16:9901/tsfile/live/0122_1.m3u8$订阅源
东方卫视,http://124.231.215.137:9999/tsfile/live/0107_1.m3u8$订阅源
东方卫视,http://124.231.215.201:9999/tsfile/live/0107_1.m3u8$订阅源
东方卫视,http://202.100.46.58:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,http://223.105.252.8/PLTV/3/224/3221228425/index.m3u8$订阅源
东方卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226345/index.m3u8$订阅源
东方卫视,http://61.145.208.64:9003//hls/37/index.m3u8$订阅源
东方卫视,http://27.41.246.172:9003//hls/25/index.m3u8$订阅源
东方卫视,http://223.105.252.8/PLTV/4/224/3221227688/index.m3u8$订阅源
东南卫视,http://116.128.242.83:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
东南卫视,http://112.102.217.173:9003//hls/47/index.m3u8$订阅源
东南卫视,http://60.12.183.46:9901/tsfile/live/0131_1.m3u8$订阅源
东南卫视,http://59.173.183.242:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265033$订阅源
东南卫视,http://113.57.93.165:9900/tsfile/live/0137_1.m3u8$订阅源
东南卫视,http://123.182.60.29:9002/hls/29/index.m3u8$订阅源
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8$订阅源
东南卫视,http://vod.hnqczh.cn:808/hls/30/index.m3u8$订阅源
东南卫视,http://61.145.208.64:9003//hls/22/index.m3u8$订阅源
东南卫视,http://222.218.158.4:8181/tsfile/live/0137_1.m3u8$订阅源
甘肃卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031121/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3$订阅源
甘肃卫视,http://123.138.22.30:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://117.27.190.42:9998/tsfile/live/23277_1.m3u8$订阅源
甘肃卫视,http://124.231.215.201:9999/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://222.218.158.4:8181/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://112.102.217.173:9003//hls/70/index.m3u8$订阅源
甘肃卫视,http://39.98.201.151:9090/udp/225.1.8.162:8188$订阅源
甘肃卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000023$订阅源
甘肃卫视,http://220.249.114.102:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031121$订阅源
广西卫视,http://27.41.246.172:9003//hls/27/index.m3u8$订阅源
广西卫视,http://218.89.240.144:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://61.145.208.64:9003//hls/63/index.m3u8$订阅源
广西卫视,http://119.163.199.98:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://219.159.194.163:8181/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://121.33.239.242:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226549/index.m3u8$订阅源
广西卫视,http://112.102.217.173:9003//hls/62/index.m3u8$订阅源
广西卫视,http://vod.hnqczh.cn:808/hls/40/index.m3u8$订阅源
广西卫视,http://124.231.215.201:9999/tsfile/live/0113_1.m3u8$订阅源
贵州卫视,http://61.145.208.64:9003//hls/28/index.m3u8$订阅源
贵州卫视,http://42.48.50.232:9002/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://vod.hnqczh.cn:808/hls/39/index.m3u8$订阅源
贵州卫视,http://111.61.236.247:9081/hls/37/index.m3u8$订阅源
贵州卫视,http://59.173.183.242:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://60.255.240.247:8090/live/gzwsH265_4000.m3u8$订阅源
贵州卫视,http://163.177.123.62:9901/tsfile/live/1044_1.m3u8$订阅源
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8$订阅源
贵州卫视,http://39.98.201.151:9090/udp/225.1.8.144:8120$订阅源
贵州卫视,http://124.231.215.137:9999/tsfile/live/0120_1.m3u8$订阅源
海南卫视,http://livelyws.chinamcache.com/lyws/zb01.m3u8?auth_key=1593241343-0-0-90b80e74457c94b2015f9428a1cb9b0e$订阅源
海南卫视,http://221.213.69.82:9901/tsfile/live/0141_1.m3u8$订阅源
海南卫视,http://61.157.139.15:9901/tsfile/live/2404_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$订阅源
海南卫视,http://58.216.229.130:9901/tsfile/live/0120_2.m3u8$订阅源
海南卫视,http://42.48.50.232:9002/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://42.48.50.232:9002/tsfile/live/1009_1.m3u8$订阅源
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8$订阅源
海南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000037$订阅源
海南卫视,http://vod.hnqczh.cn:808/hls/31/index.m3u8$订阅源
河北卫视,http://116.128.242.83:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58$订阅源
河北卫视,http://59.173.183.242:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://39.98.201.151:9090/udp/225.1.8.150:8292$订阅源
河北卫视,http://220.249.114.102:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://61.145.208.64:9003//hls/23/index.m3u8$订阅源
河北卫视,http://115.48.61.219:9901/tsfile/live/0117_1.m3u8$订阅源
河北卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000057$订阅源
河北卫视,http://39.98.201.151:9090/udp/225.1.8.76:8002$订阅源
河北卫视,http://218.89.240.144:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://119.163.199.98:9901/tsfile/live/0117_1.m3u8$订阅源
河南卫视,http://49.232.131.30:99/dxxw.php?id=hnws$订阅源
河南卫视,http://115.48.60.37:9901/tsfile/live/0139_1.m3u8$订阅源
河南卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031119$订阅源
河南卫视,http://124.231.215.201:9999/tsfile/live/0139_1.m3u8$订阅源
河南卫视,http://58.216.229.130:9901/tsfile/live/0139_1.m3u8$订阅源
河南卫视,http://119.163.199.98:9901/tsfile/live/0139_1.m3u8$订阅源
河南卫视,http://219.147.200.9:18080/newlive/live/hls/41/live.m3u8$订阅源
河南卫视,http://220.249.114.102:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031119/1.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=3$订阅源
河南卫视,http://61.145.208.64:9003//hls/26/index.m3u8$订阅源
吉林卫视,https://stream4.jlntv.cn/test2/sd/live.m3u8$订阅源
吉林卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8$订阅源
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$订阅源
吉林卫视,http://61.145.208.64:9003//hls/52/index.m3u8$订阅源
吉林卫视,http://39.98.201.151:9090/udp/225.1.8.153:8200$订阅源
吉林卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8$订阅源
吉林卫视,http://123.138.22.30:9901/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://220.249.114.102:9901/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://112.102.217.173:9003//hls/45/index.m3u8$订阅源
吉林卫视,http://219.159.194.163:8181/tsfile/live/0116_1.m3u8$订阅源
江苏卫视,http://116.128.242.83:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
江苏卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=jsws$订阅源
江苏卫视,http://58.216.229.130:9901/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://124.231.215.201:9999/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://61.145.208.64:9003//hls/38/index.m3u8$订阅源
江苏卫视,http://223.105.252.8/PLTV/3/224/3221228306/index.m3u8$订阅源
江苏卫视,http://39.98.201.151:9090/udp/225.1.8.134:8276$订阅源
江苏卫视,http://42.48.50.232:9002/tsfile/live/0127_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://59.173.183.242:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000014861/1.m3u8?channel-id=wasusyt&Contentid=6000000001000014861&livemode=1&stbId=3$订阅源
江苏卫视,http://123.182.60.29:9002/hls/27/index.m3u8$订阅源
江西卫视,http://116.128.242.83:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
江西卫视,http://60.12.183.46:9901/tsfile/live/0130_1.m3u8$订阅源
江西卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000006000268001/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268001&livemode=1&stbId=3$订阅源
江西卫视,http://218.89.240.144:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://112.102.217.173:9003//hls/49/index.m3u8$订阅源
江西卫视,http://39.98.201.151:9090/udp/225.1.8.171:8166$订阅源
江西卫视,http://222.218.158.4:8181/tsfile/live/0138_1.m3u8$订阅源
江西卫视,http://39.98.201.151:9090/udp/225.1.1.9:8164$订阅源
江西卫视,http://58.48.37.158:1111/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://vod.hnqczh.cn:808/hls/27/index.m3u8$订阅源
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$订阅源
辽宁卫视,http://116.128.242.83:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
辽宁卫视,http://39.98.201.151:9090/udp/225.1.8.51:8056$订阅源
辽宁卫视,http://58.220.219.14:9901/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://119.163.199.98:9901/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://222.218.158.4:8181/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://39.98.201.151:9090/udp/225.1.8.137:8116$订阅源
辽宁卫视,http://220.249.114.102:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://223.105.252.8/PLTV/3/224/3221228310/index.m3u8$订阅源
辽宁卫视,http://61.145.208.64:9003//hls/30/index.m3u8$订阅源
辽宁卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000011671/1.m3u8?channel-id=bestzb&Contentid=5000000004000011671&livemode=1&stbId=3$订阅源
辽宁卫视,http://112.234.23.81:9901/tsfile/live/0121_1.m3u8$订阅源
内蒙古卫视,http://59.48.75.130:3052/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://118.122.189.74:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=35f2dd39972cede5222c6bd2c0efe24b&txTime=77395680$订阅源
内蒙古卫视,http://222.218.158.4:8181/tsfile/live/0109_1.m3u8$订阅源
内蒙古卫视,http://58.216.229.130:9901/tsfile/live/0114_1.m3u8$订阅源
内蒙古卫视,http://221.213.69.82:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
内蒙古卫视,http://123.138.22.30:9901/tsfile/live/0109_1.m3u8$订阅源
内蒙古卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000014080/1.m3u8?channel-id=ystenlive&Contentid=1000000002000014080&livemode=1&stbId=3$订阅源
内蒙古卫视,http://221.213.69.82:9901/tsfile/live/0140_1.m3u8$订阅源
内蒙古卫视,http://124.231.215.137:9999/tsfile/live/0109_1.m3u8$订阅源
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8$订阅源
宁夏卫视,http://42.48.50.232:9002/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://124.231.215.201:9999/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://42.48.50.232:9002/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://58.220.219.14:9901/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://58.216.229.130:9901/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://220.249.114.102:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000031451/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031451&livemode=1&stbId=3$订阅源
宁夏卫视,http://118.122.189.74:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://220.249.114.102:9901/tsfile/live/0112_1.m3u8$订阅源
青海卫视,http://112.102.217.173:9003//hls/59/index.m3u8$订阅源
青海卫视,http://61.145.208.64:9003//hls/74/index.m3u8$订阅源
青海卫视,http://121.33.239.242:9901/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=qhws$订阅源
青海卫视,http://112.234.23.81:9901/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://27.41.246.172:9003//hls/34/index.m3u8$订阅源
青海卫视,http://vod.hnqczh.cn:808/hls/34/index.m3u8$订阅源
青海卫视,http://123.138.22.30:9901/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://39.98.201.151:9090/udp/225.1.8.157:8184$订阅源
青海卫视,http://219.159.194.163:8181/tsfile/live/0140_1.m3u8$订阅源
山东卫视,http://116.128.242.83:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8$订阅源
山东卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265019$订阅源
山东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000527$订阅源
山东卫视,http://219.159.194.163:8181/tsfile/live/0131_1.m3u8$订阅源
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226507/index.m3u8$订阅源
山东卫视,http://163.177.123.62:9901/tsfile/live/1038_1.m3u8$订阅源
山东卫视,http://123.182.60.29:9002/hls/32/index.m3u8$订阅源
山东卫视,http://39.98.201.151:9090/udp/225.1.8.138:8148$订阅源
山东卫视,http://119.36.148.115:59901/tsfile/live/0131_1.m3u8$订阅源
山东卫视,http://123.129.70.178:9901/tsfile/live/0018_1.m3u8$订阅源
山西卫视,https://livehhhttps.sxrtv.com/lsdream/q8RVWgs/1000/i1sh8sV.m3u8$订阅源
山西卫视,http://58.220.219.14:9901/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://220.249.114.102:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://42.48.50.232:9002/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://59.173.183.242:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://61.145.208.64:9003//hls/64/index.m3u8$订阅源
山西卫视,http://121.33.239.242:9901/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8$订阅源
山西卫视,http://123.138.22.30:9901/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://58.216.229.130:9901/tsfile/live/0118_1.m3u8$订阅源
陕西卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000006000040017/1.m3u8?channel-id=bestzb&Contentid=5000000006000040017&livemode=1&stbId=3$订阅源
陕西卫视,http://42.48.50.232:9002/tsfile/live/0136_1.m3u8$订阅源
陕西卫视,http://112.102.217.173:9003//hls/68/index.m3u8$订阅源
陕西卫视,http://61.145.208.64:9003//hls/62/index.m3u8$订阅源
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8$订阅源
陕西卫视,http://58.220.219.14:9901/tsfile/live/0120_7.m3u8$订阅源
陕西卫视,http://220.249.114.102:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://58.216.229.130:9901/tsfile/live/0120_7.m3u8$订阅源
陕西卫视,http://121.33.239.242:9901/tsfile/live/0136_1.m3u8$订阅源
陕西卫视,http://124.231.215.201:9999/tsfile/live/0136_1.m3u8$订阅源
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
四川卫视,http://123.182.60.29:9002/hls/36/index.m3u8$订阅源
四川卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000004000006119$订阅源
四川卫视,http://61.145.208.64:9003//hls/27/index.m3u8$订阅源
四川卫视,http://123.166.61.70:8003/hls/24/index.m3u8$订阅源
四川卫视,http://121.33.239.242:9901/tsfile/live/0123_1.m3u8$订阅源
四川卫视,http://220.249.114.102:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://vod.hnqczh.cn:808/hls/36/index.m3u8$订阅源
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226513/index.m3u8$订阅源
四川卫视,http://119.36.148.115:59901/tsfile/live/0123_1.m3u8$订阅源
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8$订阅源
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
深圳卫视,http://115.149.139.141:10001/tsfile/live/1032_1.m3u8$订阅源
深圳卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225739/index.m3u8$订阅源
深圳卫视,http://58.216.229.130:9901/tsfile/live/0126_1.m3u8$订阅源
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8$订阅源
深圳卫视,http://61.145.208.64:9003//hls/41/index.m3u8$订阅源
深圳卫视,http://27.41.245.129:9003//hls/21/index.m3u8$订阅源
深圳卫视,http://119.163.199.98:9901/tsfile/live/0126_1.m3u8$订阅源
深圳卫视,http://123.166.61.70:8003/hls/61/index.m3u8$订阅源
深圳卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000002116/1.m3u8?channel-id=wasusyt&Contentid=6000000001000002116&livemode=1&stbId=3$订阅源
深圳卫视,http://112.102.217.173:9003//hls/51/index.m3u8$订阅源
三沙卫视,https://live2.hnntv.cn/srs/tv/ssws.m3u8?_upt=4fd7a5cd1725342602$订阅源
